week,market,channel,spend_aed,impressions,clicks,conversions,sales_aed,tv_grp,engagement_rate,sessions,pr_mentions,pr_share_of_voice,products_active,media_type,channel_role,revenue_attributed,cpm_aed,cpc_aed,ctr,cvr,cpa_aed,roas,aov_aed,cost_per_grp_aed
4,SEIL,TV,253790.0,,,,,3504.0,,,,,6,paid,brand,False,,,,,,,,72.42865296803653
4,SEIL,Website,,,,5618.0,1973594.0,,,449306.0,,,6,earned,owned,True,,,,,,,351.2983268066928,
4,SELV,B2B Roadshow,26674.0,62040.0,,419.0,131335.0,,5.542,,,,5,paid,brand,True,429.94842037395233,,,,63.66109785202864,4.923708480167954,313.4486873508353,
4,SELV,Influencer,37922.0,,,166.0,63214.0,,5.006666666666667,,,,6,paid,response,True,,,,,228.44578313253012,1.6669479457834502,380.8072289156627,
4,SELV,PR,0.0,,,,,,,,269.0,29.71666666666667,6,earned,brand,False,,,,,,,,
4,SELV,Paid Social,98657.0,3865102.0,48918.0,3560.0,872515.0,,1.0033333333333332,,,,6,paid,response,True,25.525070231005547,2.0167831881924854,0.01265632834528041,0.07277484770432152,27.7126404494382,8.84392389794946,245.0884831460674,
4,SELV,Search,106267.0,2659178.0,44518.0,6737.0,2548570.0,,1.7266666666666666,,,,6,paid,response,True,39.96234926732998,2.3870569207960823,0.01674126365365538,0.15133204546475582,15.773638117856613,23.982703943839574,378.294493097818,
4,SELV,TV,299507.0,,,,,3170.0,,,,,6,paid,brand,False,,,,,,,,94.48170347003155
4,SELV,Website,,,,5516.0,2023567.0,,,440569.0,,,6,earned,owned,True,,,,,,,366.8540609137056,
4,SEMAG,B2B Roadshow,25633.0,58890.0,,329.0,92584.0,,5.208,,,,5,paid,brand,True,435.26914586517233,,,,77.91185410334346,3.6119065267428705,281.41033434650456,
4,SEMAG,Influencer,32640.0,,,124.0,29239.0,,4.366666666666666,,,,6,paid,response,True,,,,,263.2258064516129,0.8958026960784313,235.7983870967742,
4,SEMAG,PR,0.0,,,,,,,,228.0,29.650000000000002,6,earned,brand,False,,,,,,,,
4,SEMAG,Paid Social,91303.0,3498261.0,47044.0,3839.0,895699.0,,1.0933333333333335,,,,6,paid,response,True,26.09953917103384,1.9408001020321402,0.013447824504803958,0.08160445540345208,23.783016410523572,9.810181483631425,233.31570721542067,
4,SEMAG,Search,73369.0,2196367.0,38803.0,4771.0,1816141.0,,1.7299999999999998,,,,6,paid,response,True,33.40470877590129,1.890807411798057,0.017666901751847482,0.12295441074143752,15.378117795011528,24.753519878967957,380.6625445399287,
4,SEMAG,TV,216424.0,,,,,2470.0,,,,,6,paid,brand,False,,,,,,,,87.62105263157895
4,SEMAG,Website,,,,4887.0,1457507.0,,,357490.0,,,6,earned,owned,True,,,,,,,298.2416615510538,
4,SEPAK,B2B Roadshow,30613.0,52384.0,,269.0,111252.0,,6.0840000000000005,,,,5,paid,brand,True,584.3959987782529,,,,113.80297397769517,3.6341423578218404,413.57620817843866,
4,SEPAK,Influencer,27381.0,,,175.0,61047.0,,4.29,,,,6,paid,response,True,,,,,156.46285714285713,2.229538731236989,348.84,
4,SEPAK,PR,0.0,,,,,,,,206.0,33.699999999999996,6,earned,brand,False,,,,,,,,
4,SEPAK,Paid Social,96500.0,2666618.0,34328.0,2411.0,720405.0,,1.0416666666666667,,,,6,paid,response,True,36.18816043392792,2.811116289909112,0.012873234936537591,0.0702342111395945,40.02488593944421,7.465336787564767,298.7992534218167,
4,SEPAK,Search,67903.0,1956451.0,37797.0,4908.0,1961098.0,,1.9066666666666665,,,,6,paid,response,True,34.70723263705557,1.7965182421885335,0.019319165161815963,0.12985157552186682,13.835167074164628,28.880874188180197,399.5717196414018,
4,SEPAK,TV,191363.0,,,,,2606.0,,,,,6,paid,brand,False,,,,,,,,73.4316960859555
4,SEPAK,Website,,,,4338.0,1411436.0,,,349458.0,,,6,earned,owned,True,,,,,,,325.3656062701706,
4,SESAR,B2B Roadshow,25222.0,59296.0,,442.0,118466.0,,5.6,,,,5,paid,brand,True,425.3575283324339,,,,57.06334841628959,4.696931250495599,268.0226244343891,
4,SESAR,Influencer,26662.0,,,136.0,46743.0,,3.91,,,,6,paid,response,True,,,,,196.0441176470588,1.7531693046283099,343.6985294117647,
4,SESAR,PR,0.0,,,,,,,,295.0,34.68333333333333,6,earned,brand,False,,,,,,,,
4,SESAR,Paid Social,92785.0,3750316.0,47209.0,3675.0,953939.0,,1.155,,,,6,paid,response,True,24.740581860301905,1.9654091380880765,0.01258800591736803,0.07784532610307357,25.247619047619047,10.281176914371935,259.5752380952381,
4,SESAR,Search,72692.0,2395401.0,40578.0,5649.0,1997660.0,,1.6683333333333332,,,,6,paid,response,True,30.34648478480221,1.7914140667356695,0.016939961200650746,0.1392133668490315,12.86811825101788,27.4811533593793,353.63073110285006,
4,SESAR,TV,219859.0,,,,,2651.0,,,,,6,paid,brand,False,,,,,,,,82.93436439079592
4,SESAR,Website,,,,6305.0,2099100.0,,,423067.0,,,6,earned,owned,True,,,,,,,332.92624900872323,
4,SETK,B2B Roadshow,26260.0,70292.0,,367.0,101104.0,,4.9,,,,5,paid,brand,True,373.58447618505664,,,,71.55313351498637,3.85011424219345,275.48773841961855,
4,SETK,Influencer,24131.0,,,175.0,71700.0,,3.8716666666666666,,,,6,paid,response,True,,,,,137.89142857142858,2.9712817537607226,409.7142857142857,
4,SETK,PR,0.0,,,,,,,,237.0,36.0,6,earned,brand,False,,,,,,,,
4,SETK,Paid Social,99714.0,3303249.0,34709.0,3157.0,954938.0,,1.2383333333333335,,,,6,paid,response,True,30.186643513704233,2.872857184015673,0.010507533643391704,0.0909562361347201,31.58504909724422,9.576769560944301,302.4827367754197,
4,SETK,Search,89363.0,2449705.0,40862.0,5241.0,2486214.0,,1.6383333333333334,,,,6,paid,response,True,36.479086257324866,2.186946307082375,0.01668037580035147,0.12826097596789193,17.050753672963175,27.821514497051353,474.37779049799656,
4,SETK,TV,249591.0,,,,,2698.0,,,,,6,paid,brand,False,,,,,,,,92.50963676797627
4,SETK,Website,,,,4651.0,1381335.0,,,473219.0,,,6,earned,owned,True,,,,,,,296.9974199096968,
4,SGE,B2B Roadshow,28459.0,94832.0,,384.0,191360.0,,4.862,,,,5,paid,brand,True,300.09912265901806,,,,74.11197916666667,6.724059172845146,498.3333333333333,
4,SGE,Influencer,28215.0,,,119.0,46259.0,,3.596666666666667,,,,6,paid,response,True,,,,,237.10084033613447,1.639517986886408,388.7310924369748,
4,SGE,PR,0.0,,,,,,,,357.0,35.43333333333333,6,earned,brand,False,,,,,,,,
4,SGE,Paid Social,126730.0,4265738.0,49562.0,4452.0,1115640.0,,1.0666666666666667,,,,6,paid,response,True,29.708810058189226,2.5569993139905574,0.011618622615828727,0.08982688349945522,28.46585804132974,8.803282569241695,250.59299191374663,
4,SGE,Search,118340.0,2321616.0,42831.0,5306.0,2138162.0,,1.7783333333333333,,,,6,paid,response,True,50.97311527832338,2.7629520674277974,0.01844878739636529,0.12388223482991291,22.303053147380325,18.067956734831842,402.9705993215228,
4,SGE,TV,252054.0,,,,,3373.0,,,,,6,paid,brand,False,,,,,,,,74.72694930329084
4,SGE,Website,,,,6940.0,1897674.0,,,520972.0,,,6,earned,owned,True,,,,,,,273.4400576368876,
5,SEEG,Influencer,31043.0,,,161.0,43317.0,,4.183333333333334,,,,6,paid,response,True,,,,,192.8136645962733,1.3953870437779854,269.0496894409938,
5,SEEG,PR,0.0,,,,,,,,218.0,40.800000000000004,6,earned,brand,False,,,,,,,,
5,SEEG,Paid Social,84576.0,2425265.0,27766.0,2228.0,557887.0,,1.1416666666666666,,,,6,paid,response,True,34.872890179011364,3.0460275156666428,0.011448645818085858,0.08024202261758986,37.960502692998205,6.5962802686341275,250.39811490125672,
5,SEEG,Search,69754.0,1718333.0,27735.0,3611.0,1730874.0,,1.6716666666666666,,,,6,paid,response,True,40.5939942956342,2.515017126374617,0.01614064328625476,0.1301965026140256,19.31708667959014,24.81397482581644,479.33370257546386,
5,SEEG,TV,165709.0,,,,,2327.0,,,,,6,paid,brand,False,,,,,,,,71.21143102707349
5,SEEG,Website,,,,4161.0,1041619.0,,,340093.0,,,6,earned,owned,True,,,,,,,250.32900745013217,
5,SEIL,Influencer,23731.0,,,140.0,55326.0,,4.556666666666667,,,,6,paid,response,True,,,,,169.50714285714287,2.3313808941890355,395.1857142857143,
5,SEIL,PR,0.0,,,,,,,,239.0,30.0,6,earned,brand,False,,,,,,,,
5,SEIL,Paid Social,85173.0,2996522.0,39872.0,3594.0,909489.0,,1.345,,,,6,paid,response,True,28.423952835987855,2.1361607142857144,0.013306092863659937,0.0901384430176565,23.698664440734557,10.678137437920467,253.0575959933222,
5,SEIL,Search,84961.0,1946712.0,33576.0,4695.0,1916267.0,,1.695,,,,6,paid,response,True,43.64333296347893,2.5304086252084823,0.01724754355035568,0.13983202287348107,18.096059637912674,22.554666258636317,408.1505857294995,
5,SEIL,TV,182839.0,,,,,3010.0,,,,,6,paid,brand,False,,,,,,,,60.743853820598005
5,SEIL,Website,,,,4722.0,1517159.0,,,366240.0,,,6,earned,owned,True,,,,,,,321.29584921643374,
5,SELV,Influencer,22665.0,,,140.0,44548.0,,3.7283333333333335,,,,6,paid,response,True,,,,,161.89285714285714,1.9654974630487536,318.2,
5,SELV,PR,0.0,,,,,,,,269.0,27.183333333333334,6,earned,brand,False,,,,,,,,
5,SELV,Paid Social,114209.0,2972375.0,32056.0,3154.0,852250.0,,1.1316666666666666,,,,6,paid,response,True,38.42348290508431,3.5627963563763414,0.010784641910929812,0.09839031694534564,36.21084337349398,7.462196499400222,270.21242866201646,
5,SELV,Search,80185.0,2187865.0,38573.0,4914.0,1917536.0,,1.8666666666666665,,,,6,paid,response,True,36.64988470495209,2.0787856791019625,0.017630429665450108,0.12739480984108054,16.317663817663817,23.913899108312027,390.2189662189662,
5,SELV,TV,213198.0,,,,,2609.0,,,,,6,paid,brand,False,,,,,,,,81.71636642391721
5,SELV,Website,,,,4801.0,1699139.0,,,400859.0,,,6,earned,owned,True,,,,,,,353.9135596750677,
5,SEMAG,Influencer,25961.0,,,115.0,38282.0,,3.486666666666667,,,,6,paid,response,True,,,,,225.7478260869565,1.4745965101498402,332.88695652173914,
5,SEMAG,PR,0.0,,,,,,,,253.0,37.550000000000004,6,earned,brand,False,,,,,,,,
5,SEMAG,Paid Social,86418.0,2354096.0,24639.0,2087.0,599469.0,,1.0883333333333334,,,,6,paid,response,True,36.70963291216671,3.5073663703884086,0.010466438072194167,0.08470311295101263,41.40776233828462,6.936853433312504,287.23957834211785,
5,SEMAG,Search,67653.0,1689891.0,24698.0,3513.0,1243286.0,,1.4983333333333333,,,,6,paid,response,True,40.033943017626584,2.7392096526034497,0.014615143816968077,0.14223823791400114,19.25789923142613,18.377396419966594,353.910048391688,
5,SEMAG,TV,160966.0,,,,,2507.0,,,,,6,paid,brand,False,,,,,,,,64.20662145991224
5,SEMAG,Website,,,,3617.0,1242095.0,,,284753.0,,,6,earned,owned,True,,,,,,,343.4047553220901,
5,SEPAK,Influencer,23101.0,,,136.0,44141.0,,4.573333333333333,,,,6,paid,response,True,,,,,169.86029411764707,1.9107830829834207,324.56617647058823,
5,SEPAK,PR,0.0,,,,,,,,159.0,26.866666666666664,6,earned,brand,False,,,,,,,,
5,SEPAK,Paid Social,60881.0,2562257.0,33497.0,2636.0,742759.0,,1.3633333333333333,,,,6,paid,response,True,23.760692233448868,1.8175060453174912,0.013073239725757408,0.07869361435352419,23.09597875569044,12.200177395246465,281.7750379362671,
5,SEPAK,Search,58139.0,1662658.0,26868.0,3855.0,1794182.0,,1.5899999999999999,,,,6,paid,response,True,34.96750384023654,2.1638752419234777,0.016159667231625506,0.14347923179991068,15.081452658884565,30.86021431397169,465.4168612191958,
5,SEPAK,TV,172496.0,,,,,2206.0,,,,,6,paid,brand,False,,,,,,,,78.19401631912964
5,SEPAK,Website,,,,2769.0,926183.0,,,249950.0,,,6,earned,owned,True,,,,,,,334.48284579270495,
5,SESAR,Influencer,27159.0,,,107.0,39936.0,,4.211666666666667,,,,6,paid,response,True,,,,,253.82242990654206,1.4704517839390256,373.23364485981307,
5,SESAR,PR,0.0,,,,,,,,248.0,36.800000000000004,6,earned,brand,False,,,,,,,,
5,SESAR,Paid Social,62908.0,2997939.0,40501.0,3643.0,1205224.0,,1.115,,,,6,paid,response,True,20.983749169012444,1.5532455988741019,0.01350961443845255,0.08994839633589294,17.268185561350535,19.158517199720226,330.8328300850947,
5,SESAR,Search,66741.0,1999864.0,33733.0,4496.0,1687905.0,,1.6966666666666665,,,,6,paid,response,True,33.372769348315686,1.9785076927637626,0.016867646999996,0.13328194942637772,14.84452846975089,25.29037623050299,375.4237099644128,
5,SESAR,TV,168482.0,,,,,2460.0,,,,,6,paid,brand,False,,,,,,,,68.48861788617886
5,SESAR,Website,,,,4030.0,1248708.0,,,283293.0,,,6,earned,owned,True,,,,,,,309.8531017369727,
5,SETK,Influencer,25872.0,,,149.0,43070.0,,4.173333333333333,,,,6,paid,response,True,,,,,173.63758389261744,1.6647340754483613,289.06040268456377,
5,SETK,PR,0.0,,,,,,,,261.0,27.766666666666666,6,earned,brand,False,,,,,,,,
5,SETK,Paid Social,91899.0,3249459.0,35991.0,2634.0,787176.0,,1.0666666666666667,,,,6,paid,response,True,28.281323137174525,2.5533883470867718,0.011075997573749968,0.07318496290739351,34.88952164009112,8.56566447948291,298.8519362186788,
5,SETK,Search,83950.0,2209735.0,33800.0,4299.0,1793588.0,,1.555,,,,6,paid,response,True,37.990980818966975,2.4837278106508878,0.015295951777023037,0.12718934911242605,19.527797162130728,21.3649553305539,417.21051407304026,
5,SETK,TV,174123.0,,,,,2447.0,,,,,6,paid,brand,False,,,,,,,,71.1577441765427
5,SETK,Website,,,,4491.0,1502508.0,,,354251.0,,,6,earned,owned,True,,,,,,,334.55978623914496,
5,SGE,Influencer,31836.0,,,84.0,24926.0,,3.5383333333333336,,,,6,paid,response,True,,,,,379.0,0.7829501193617289,296.73809523809524,
5,SGE,PR,0.0,,,,,,,,280.0,39.86666666666667,6,earned,brand,False,,,,,,,,
5,SGE,Paid Social,90898.0,3679573.0,43066.0,2442.0,529851.0,,1.05,,,,6,paid,response,True,24.70340987935285,2.1106673477917615,0.011704075445710685,0.05670366414340779,37.222768222768224,5.82907214680191,216.97420147420146,
5,SGE,Search,91463.0,2394082.0,35869.0,4521.0,1845153.0,,1.5566666666666666,,,,6,paid,response,True,38.20378750602527,2.549917756279796,0.014982360671021292,0.12604198611614487,20.23070117230701,20.173764254397952,408.129396151294,
5,SGE,TV,242861.0,,,,,2600.0,,,,,6,paid,brand,False,,,,,,,,93.40807692307692
5,SGE,Website,,,,4122.0,1432513.0,,,318407.0,,,6,earned,owned,True,,,,,,,347.5286268801553,
6,SEEG,B2B Roadshow,31737.0,62786.0,,278.0,77660.0,,5.935,,,,6,paid,brand,True,505.47892842353394,,,,114.16187050359713,2.4469861675646722,279.3525179856115,
6,SEEG,Influencer,19566.0,,,141.0,50969.0,,3.9183333333333334,,,,6,paid,response,True,,,,,138.7659574468085,2.6049780231012982,361.4822695035461,
6,SEEG,PR,0.0,,,,,,,,188.0,29.55,6,earned,brand,False,,,,,,,,
6,SEEG,Paid Social,70624.0,2198552.0,25269.0,1636.0,401909.0,,1.1583333333333334,,,,6,paid,response,True,32.122960930648894,2.79488701571095,0.0114934738864489,0.06474336143100241,43.168704156479215,5.69082748074309,245.66564792176038,
6,SEEG,Retail,25262.0,107552.0,,468.0,246323.0,,4.023333333333333,,,,6,paid,response,True,234.88173162749183,,,,53.97863247863248,9.750732325231573,526.3311965811965,
6,SEEG,Search,69815.0,1601986.0,27013.0,3754.0,1617702.0,,1.7066666666666668,,,,6,paid,response,True,43.58028097623824,2.5844963536075225,0.016862194800703625,0.13897012549513196,18.59749600426212,23.171266919716395,430.9275439531167,
6,SEEG,TV,164731.0,,,,,1948.0,,,,,6,paid,brand,False,,,,,,,,84.5641683778234
6,SEEG,Website,,,,3465.0,1202108.0,,,255872.0,,,6,earned,owned,True,,,,,,,346.9287157287157,
6,SEIL,B2B Roadshow,31602.0,83732.0,,306.0,141256.0,,6.609999999999999,,,,6,paid,brand,True,377.4184302297807,,,,103.27450980392157,4.4698436807796975,461.62091503267976,
6,SEIL,Influencer,23782.0,,,137.0,40610.0,,4.161666666666666,,,,6,paid,response,True,,,,,173.5912408759124,1.707593978639307,296.42335766423355,
6,SEIL,PR,0.0,,,,,,,,181.0,31.633333333333336,6,earned,brand,False,,,,,,,,
6,SEIL,Paid Social,74225.0,3170311.0,34110.0,2638.0,735219.0,,1.1833333333333333,,,,6,paid,response,True,23.41252955940285,2.176048079742011,0.0107591968106599,0.077338024039871,28.136846095526913,9.905274503199731,278.70318423047763,
6,SEIL,Retail,23166.0,124605.0,,629.0,181276.0,,3.8166666666666664,,,,6,paid,response,True,185.9154929577465,,,,36.829888712241655,7.825088491755158,288.1971383147854,
6,SEIL,Search,74320.0,1882820.0,32025.0,4369.0,1719791.0,,1.7083333333333333,,,,6,paid,response,True,39.472705834864726,2.3206869633099143,0.01700906087676995,0.1364246682279469,17.01075761043717,23.14035252960172,393.63492790112156,
6,SEIL,TV,175731.0,,,,,2455.0,,,,,6,paid,brand,False,,,,,,,,71.58085539714868
6,SEIL,Website,,,,3999.0,1276920.0,,,299646.0,,,6,earned,owned,True,,,,,,,319.30982745686424,
6,SELV,B2B Roadshow,33386.0,88793.0,,323.0,134700.0,,4.293333333333333,,,,6,paid,brand,True,375.9981079589607,,,,103.36222910216718,4.034625292038579,417.0278637770898,
6,SELV,Influencer,23495.0,,,246.0,89361.0,,5.053333333333334,,,,6,paid,response,True,,,,,95.50813008130082,3.8034049797829326,363.2560975609756,
6,SELV,PR,0.0,,,,,,,,184.0,24.650000000000002,6,earned,brand,False,,,,,,,,
6,SELV,Paid Social,84049.0,2765399.0,30796.0,2223.0,621077.0,,1.1883333333333332,,,,6,paid,response,True,30.393082517206377,2.729218080270165,0.011136186857665023,0.0721846993115989,37.80881691408007,7.389463289271735,279.3868645973909,
6,SELV,Retail,21327.0,124855.0,,768.0,209330.0,,3.1766666666666663,,,,6,paid,response,True,170.8141444075127,,,,27.76953125,9.815257654616214,272.5651041666667,
6,SELV,Search,90905.0,1940998.0,33006.0,4450.0,1695237.0,,1.68,,,,6,paid,response,True,46.83415438861864,2.754196206750288,0.017004654306702015,0.13482397139913954,20.42808988764045,18.648446180078103,380.9521348314607,
6,SELV,TV,160348.0,,,,,2923.0,,,,,6,paid,brand,False,,,,,,,,54.85733835100924
6,SELV,Website,,,,4641.0,1575721.0,,,359341.0,,,6,earned,owned,True,,,,,,,339.5218702865762,
6,SEMAG,B2B Roadshow,30102.0,64891.0,,264.0,110281.0,,5.71,,,,6,paid,brand,True,463.8855927632491,,,,114.02272727272727,3.663577170952096,417.7310606060606,
6,SEMAG,Influencer,19757.0,,,149.0,36877.0,,4.31,,,,6,paid,response,True,,,,,132.59731543624162,1.866528319076783,247.49664429530202,
6,SEMAG,PR,0.0,,,,,,,,183.0,34.28333333333333,6,earned,brand,False,,,,,,,,
6,SEMAG,Paid Social,55528.0,2254586.0,30004.0,2494.0,635524.0,,1.0766666666666667,,,,6,paid,response,True,24.628911915535713,1.8506865751233168,0.013307986477339964,0.08312225036661779,22.264635124298316,11.44510877395188,254.82117080994388,
6,SEMAG,Retail,25020.0,113259.0,,390.0,132999.0,,4.411666666666666,,,,6,paid,response,True,220.9095965883506,,,,64.15384615384616,5.315707434052758,341.0230769230769,
6,SEMAG,Search,44758.0,1413568.0,22783.0,3172.0,1123130.0,,1.6116666666666666,,,,6,paid,response,True,31.663138950513876,1.9645349602773998,0.016117371078009687,0.1392266163367423,14.110340479192939,25.09339112560883,354.0762925598991,
6,SEMAG,TV,136422.0,,,,,1792.0,,,,,6,paid,brand,False,,,,,,,,76.12834821428571
6,SEMAG,Website,,,,3286.0,1187913.0,,,229166.0,,,6,earned,owned,True,,,,,,,361.5073037127206,
6,SEPAK,B2B Roadshow,28695.0,49101.0,,268.0,120723.0,,6.18,,,,6,paid,brand,True,584.407649538706,,,,107.07089552238806,4.207109252483011,450.4589552238806,
6,SEPAK,Influencer,20531.0,,,149.0,59741.0,,4.181666666666667,,,,6,paid,response,True,,,,,137.79194630872485,2.9097949442306756,400.9463087248322,
6,SEPAK,PR,0.0,,,,,,,,190.0,23.28333333333333,6,earned,brand,False,,,,,,,,
6,SEPAK,Paid Social,64080.0,2347011.0,29485.0,1966.0,505880.0,,1.1883333333333332,,,,6,paid,response,True,27.30281195955196,2.173308461929795,0.012562787306919312,0.06667797185009326,32.5940996948118,7.894506866416979,257.3143438453713,
6,SEPAK,Retail,22064.0,91790.0,,393.0,150460.0,,4.248333333333333,,,,6,paid,response,True,240.3747684932999,,,,56.14249363867685,6.819253081943438,382.8498727735369,
6,SEPAK,Search,56826.0,1410738.0,24292.0,2590.0,1051734.0,,1.75,,,,6,paid,response,True,40.28104438953229,2.3392886547011362,0.01721935611006438,0.10661946319776058,21.94054054054054,18.507971703093656,406.07490347490346,
6,SEPAK,TV,131883.0,,,,,1511.0,,,,,6,paid,brand,False,,,,,,,,87.2819324950364
6,SEPAK,Website,,,,3078.0,1022653.0,,,224512.0,,,6,earned,owned,True,,,,,,,332.2459389213775,
6,SESAR,B2B Roadshow,35160.0,74762.0,,393.0,139753.0,,5.62,,,,6,paid,brand,True,470.2923945319815,,,,89.46564885496183,3.9747724687144483,355.6055979643766,
6,SESAR,Influencer,26746.0,,,157.0,58766.0,,4.215,,,,6,paid,response,True,,,,,170.35668789808918,2.1971883646152697,374.30573248407643,
6,SESAR,PR,0.0,,,,,,,,192.0,33.833333333333336,6,earned,brand,False,,,,,,,,
6,SESAR,Paid Social,73254.0,2576261.0,32541.0,2834.0,771892.0,,1.175,,,,6,paid,response,True,28.434230848504868,2.2511293445192218,0.01263109599532035,0.087090132448296,25.848270995059988,10.537199333824773,272.3683839096683,
6,SESAR,Retail,19465.0,127528.0,,593.0,223331.0,,4.066666666666666,,,,6,paid,response,True,152.63314723041216,,,,32.824620573355816,11.473465193937837,376.61214165261384,
6,SESAR,Search,62095.0,1813240.0,31226.0,3934.0,1634305.0,,1.7166666666666668,,,,6,paid,response,True,34.24532880368843,1.9885672196246718,0.01722110696874104,0.1259847562928329,15.784189120488053,26.319429905789516,415.43085917641076,
6,SESAR,TV,192589.0,,,,,2417.0,,,,,6,paid,brand,False,,,,,,,,79.68100951592884
6,SESAR,Website,,,,4343.0,1453721.0,,,330011.0,,,6,earned,owned,True,,,,,,,334.7273773889017,
6,SETK,B2B Roadshow,35966.0,62636.0,,394.0,169331.0,,5.52,,,,6,paid,brand,True,574.2065265981224,,,,91.28426395939087,4.708085414002113,429.7741116751269,
6,SETK,Influencer,22980.0,,,148.0,59417.0,,4.501666666666667,,,,6,paid,response,True,,,,,155.27027027027026,2.585596170583116,401.4662162162162,
6,SETK,PR,0.0,,,,,,,,171.0,31.216666666666665,6,earned,brand,False,,,,,,,,
6,SETK,Paid Social,71966.0,2253925.0,27310.0,2017.0,513642.0,,1.075,,,,6,paid,response,True,31.92919019044556,2.6351519589893813,0.012116640970751023,0.07385573050164775,35.679722359940506,7.137287052219103,254.6564204263758,
6,SETK,Retail,20579.0,107955.0,,543.0,181327.0,,3.9466666666666668,,,,6,paid,response,True,190.62572368116346,,,,37.898710865561696,8.811263909810972,333.9355432780847,
6,SETK,Search,64400.0,1586991.0,27872.0,2892.0,1222672.0,,1.6716666666666666,,,,6,paid,response,True,40.57994027691399,2.3105625717566016,0.01756279651239358,0.10376004592422503,22.26832641770401,18.9855900621118,422.777316735823,
6,SETK,TV,204286.0,,,,,2315.0,,,,,6,paid,brand,False,,,,,,,,88.24449244060474
6,SETK,Website,,,,4024.0,1421727.0,,,294836.0,,,6,earned,owned,True,,,,,,,353.3118787276342,
6,SGE,B2B Roadshow,29021.0,73551.0,,482.0,142434.0,,5.201666666666667,,,,6,paid,brand,True,394.5697543201316,,,,60.20954356846473,4.907963199062747,295.50622406639,
6,SGE,Influencer,22855.0,,,139.0,45434.0,,4.301666666666667,,,,6,paid,response,True,,,,,164.42446043165467,1.987923867862612,326.863309352518,
6,SGE,PR,0.0,,,,,,,,235.0,34.63333333333333,6,earned,brand,False,,,,,,,,
6,SGE,Paid Social,79545.0,3004352.0,35578.0,2892.0,682297.0,,1.05,,,,6,paid,response,True,26.47659129156637,2.235791781437967,0.01184215431480732,0.08128618809376581,27.505186721991702,8.577497014268653,235.9256569847856,
6,SGE,Retail,20403.0,135321.0,,474.0,297153.0,,3.845,,,,6,paid,response,True,150.7748243066486,,,,43.04430379746835,14.564181737979709,626.9050632911392,
6,SGE,Search,82002.0,2183924.0,40465.0,5956.0,2719843.0,,1.8783333333333332,,,,6,paid,response,True,37.54800991243285,2.026492030149512,0.01852857517019823,0.1471889287038181,13.767965077233042,33.168008097363476,456.65597716588314,
6,SGE,TV,188918.0,,,,,2850.0,,,,,6,paid,brand,False,,,,,,,,66.28701754385965
6,SGE,Website,,,,4475.0,1638970.0,,,366278.0,,,6,earned,owned,True,,,,,,,366.25027932960893,
7,SEEG,Influencer,22280.0,,,128.0,41034.0,,3.8249999999999997,,,,6,paid,response,True,,,,,174.0625,1.841741472172352,320.578125,
7,SEEG,PR,0.0,,,,,,,,171.0,30.8,6,earned,brand,False,,,,,,,,
7,SEEG,Paid Social,68249.0,2194686.0,23772.0,2271.0,539275.0,,1.3416666666666668,,,,6,paid,response,True,31.097387052179673,2.870982668685849,0.010831617825966904,0.09553255931347804,30.05239982386614,7.901580975545429,237.4614707177455,
7,SEEG,Search,68488.0,1723679.0,30582.0,3897.0,1739650.0,,1.765,,,,6,paid,response,True,39.733616293985136,2.239487280099405,0.017742282640793326,0.1274278987639788,17.574544521426738,25.400800140170542,446.4074929432897,
7,SEEG,TV,141317.0,,,,,1691.0,,,,,6,paid,brand,False,,,,,,,,83.57007687758723
7,SEEG,Website,,,,3028.0,1022303.0,,,252732.0,,,6,earned,owned,True,,,,,,,337.6165785997358,
7,SEIL,Influencer,18771.0,,,165.0,49160.0,,4.221666666666667,,,,6,paid,response,True,,,,,113.76363636363637,2.618933461190134,297.93939393939394,
7,SEIL,PR,0.0,,,,,,,,214.0,24.03333333333333,6,earned,brand,False,,,,,,,,
7,SEIL,Paid Social,86329.0,2816358.0,31214.0,2179.0,601980.0,,1.0483333333333333,,,,6,paid,response,True,30.65270821394155,2.7657141026462484,0.011083108042372454,0.06980841929903249,39.61863240018357,6.97309131346361,276.26434144102797,
7,SEIL,Search,58099.0,1598810.0,30362.0,4095.0,1671403.0,,1.9100000000000001,,,,6,paid,response,True,36.33890205840594,1.9135432448455305,0.01899037409072998,0.13487253804097227,14.187789987789987,28.768188781218264,408.15702075702075,
7,SEIL,TV,161482.0,,,,,2354.0,,,,,6,paid,brand,False,,,,,,,,68.59898045879355
7,SEIL,Website,,,,3512.0,1083271.0,,,269510.0,,,6,earned,owned,True,,,,,,,308.4484624145786,
7,SELV,Influencer,24000.0,,,138.0,41104.0,,3.926666666666667,,,,6,paid,response,True,,,,,173.91304347826087,1.7126666666666666,297.8550724637681,
7,SELV,PR,0.0,,,,,,,,161.0,29.583333333333332,6,earned,brand,False,,,,,,,,
7,SELV,Paid Social,94261.0,2851461.0,35060.0,2904.0,973393.0,,1.1066666666666667,,,,6,paid,response,True,33.05708898000008,2.688562464346834,0.012295451349325836,0.08282943525385054,32.45902203856749,10.326571965075694,335.1904269972452,
7,SELV,Search,75851.0,2164872.0,36382.0,4226.0,1676989.0,,1.6833333333333333,,,,6,paid,response,True,35.037175408061074,2.0848496509262824,0.016805612525821387,0.11615634104777088,17.948651206814954,22.108989993539968,396.82654992901087,
